LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,objective,plateau_score
49.0,21.0,36600.0,3014800.0,-2978200.0,47.0,23.4043,11.0,36.0,778.723,274073.0,-82727.8,3.31295,2.0,8.0,31.0909,12.0833,-1535600.0,1.01229,4.72746,0.0,872.3365459755145,0.0
49.0,22.0,28400.0,3014800.0,-2986400.0,47.0,23.4043,11.0,36.0,604.255,274073.0,-82955.6,3.30385,2.0,8.0,31.0,12.0833,-1535600.0,1.00951,3.62986,0.0,525.2409481635842,0.0
49.0,23.0,-83800.0,2984800.0,-3068600.0,47.0,23.4043,11.0,36.0,-1782.98,271345.0,-85238.9,3.18335,2.0,8.0,31.0,11.9444,-1536800.0,0.972691,-9.97382,0.0,0.0,0.0
49.0,24.0,-105000.0,2967800.0,-3072800.0,47.0,23.4043,11.0,36.0,-2234.04,269800.0,-85355.6,3.1609,2.0,8.0,31.0,11.6667,-1547000.0,0.965829,-12.4349,0.0,0.0,0.0
49.0,25.0,-210000.0,2969400.0,-3179400.0,49.0,22.449,11.0,38.0,-4285.71,269945.0,-83668.4,3.22637,2.0,9.0,29.7273,10.8421,-1428000.0,0.93395,-23.8582,0.0,0.0,0.0
49.0,26.0,-240400.0,2952800.0,-3193200.0,49.0,22.449,11.0,38.0,-4906.12,268436.0,-84031.6,3.19447,2.0,9.0,29.9091,10.5789,-1428000.0,0.924715,-27.5751,0.0,0.0,0.0
49.0,27.0,-241600.0,2952800.0,-3194400.0,49.0,22.449,11.0,38.0,-4930.61,268436.0,-84063.2,3.19327,2.0,9.0,29.9091,10.3947,-1428000.0,0.924368,-27.6747,0.0,0.0,0.0
49.0,28.0,-198800.0,2906400.0,-3105200.0,47.0,23.4043,11.0,36.0,-4229.79,264218.0,-86255.6,3.0632,2.0,8.0,30.0,10.5556,-1428000.0,0.935978,-25.9937,0.0,0.0,0.0
49.0,29.0,-258200.0,2866800.0,-3125000.0,47.0,21.2766,10.0,37.0,-5493.62,286680.0,-84459.5,3.39429,2.0,8.0,29.2,11.0811,-1428000.0,0.917376,-33.2904,0.0,0.0,0.0
49.0,30.0,-265800.0,2866800.0,-3132600.0,47.0,21.2766,10.0,37.0,-5655.32,286680.0,-84664.9,3.38606,2.0,8.0,29.2,11.0541,-1428000.0,0.91515,-33.9377,0.0,0.0,0.0
